GEOID10,NAME10,PLNG_REGIO,created_us,created_da,last_edite,last_edit2,Percent_BA,Median_hou,Population,Less_than_,Percent_Le,BA_or_High,GlobalID,Pop_Change,Shape_Leng,Shape_Area
13121011418,114.18,ARC 10,,,SDE,2015/05/19 15:53:49,62.8,103926,4669,175,3.7,2933,,64,60701.0749732545,116931203.283994
13121002600,26,ARC 10,,,SDE,2015/05/19 15:53:49,38.7,30458,579,107,18.5,224,,-1160,13287.1048301688,10287220.2552953
13121001700,17,ARC 10,,,SDE,2015/05/19 15:53:49,55.3,32847,2082,107,5.1,1152,,588,14285.9079150864,13428958.9820053
13121001400,14,ARC 10,,,SDE,2015/05/19 15:53:49,70.5,69018,1724,0,0,1216,,173.3,12425.3486745676,7780467.44458087
13121003000,30,ARC 10,,,SDE,2015/05/19 15:53:49,78.2,71875,2182,20,0.9,1707,,1808,16839.1522463711,12754392.5378591
13121011000,110,ARC 10,,,SDE,2015/05/19 15:53:49,5.2,22411,1822,765,42,95,,-1281.8,23955.4986093483,30742249.510211
13121007400,74,ARC 10,,,SDE,2015/05/19 15:53:49,3.7,14754,1955,844,43.2,72,,-930,23078.92735511,25028960.3265493
13121006400,64,ARC 10,,,SDE,2015/05/19 15:53:49,15.9,27159,592,185,31.3,94,,-3252,17301.6516469775,13519773.8636651
13121005300,53,ARC 10,,,SDE,2015/05/19 15:53:49,66.3,91250,2832,156,5.5,1878,,612.2,22978.0474681393,23840143.3225097
13121005502,55.02,ARC 10,,,SDE,2015/05/19 15:53:49,22,16321,1339,237,17.7,294,,1895.7,21520.0491650084,18318443.3163134
13121008202,82.02,ARC 10,,,SDE,2015/05/19 15:53:49,12.8,26736,1351,419,31,173,,-907,37479.3104264404,75654104.8883754
13121010513,105.13,ARC 10,,,SDE,2015/05/19 15:53:49,23.3,46486,8334,1401,16.8,1942,,532.7,97083.5757164831,314824003.180499
13121010304,103.04,ARC 10,,,SDE,2015/05/19 15:53:49,52.7,83798,8405,293,3.5,4431,,532.8,105697.02937053,425825479.315488
13121010303,103.03,ARC 10,,,SDE,2015/05/19 15:53:49,46.7,71333,6303,334,5.3,2941,,237.1,113965.40596388,376823402.709408
13121010514,105.14,ARC 10,,,SDE,2015/05/19 15:53:49,26.5,59005,7235,865,12,1916,,374.3,130443.269027856,512760704.43856
13121010301,103.01,ARC 10,,,SDE,2015/05/19 15:53:49,37.2,60972,9107,568,6.2,3387,,363.3,146138.521125644,933117573.484193
13121010400,104,ARC 10,,,SDE,2015/05/19 15:53:49,20.2,51907,5617,968,17.2,1135,,18.5,231631.925924165,1992752476.75147
13121011421,114.21,ARC 10,,,SDE,2015/05/19 15:53:49,38.3,48117,2518,340,13.5,964,,396,32618.7249288664,42397066.8663694
13121011416,114.16,ARC 10,,,SDE,2015/05/19 15:53:49,58.4,99355,3853,71,1.8,2251,,147.3,47628.7922107172,71635494.1987779
13121011506,115.06,ARC 10,,,SDE,2015/05/19 15:53:49,70.4,152898,4301,34,0.8,3026,,136.8,47406.3570722849,122781302.430195
13121011417,114.17,ARC 10,,,SDE,2015/05/19 15:53:49,69.5,87083,3351,27,0.8,2329,,246.6,50150.7083289143,82011920.5930847
13121007001,70.01,ARC 10,,,SDE,2015/05/19 15:53:49,11.2,26157,2392,738,30.9,269,,-579.4,34939.0801924333,49104286.8292185
13121006700,67,ARC 10,,,SDE,2015/05/19 15:53:49,23.7,19907,2291,583,25.4,542,,-236.9,36526.6545026591,36717999.6249558
13121006300,63,ARC 10,,,SDE,2015/05/19 15:53:49,13.5,23398,1346,255,18.9,182,,90,17483.695062632,14267696.9325491
13121005700,57,ARC 10,,,SDE,2015/05/19 15:53:49,11.4,16310,1019,263,25.8,116,,540,15655.0368861496,8956774.95083115
13121006500,65,ARC 10,,,SDE,2015/05/19 15:53:49,21.2,42442,2491,762,30.6,527,,-766.2,30113.8114859742,35301547.7223978
13121005501,55.01,ARC 10,,,SDE,2015/05/19 15:53:49,20.1,20150,1665,405,24.3,334,,-122,15959.9995766519,12836003.9620293
13121004900,49,ARC 10,,,SDE,2015/05/19 15:53:49,52.4,58485,1865,239,12.8,977,,1110,17051.2895701248,11773786.3367541
13121004800,48,ARC 10,,,SDE,2015/05/19 15:53:49,19.6,10785,540,77,14.3,106,,-6635,9059.05744445227,4230794.43233733
13121002800,28,ARC 10,,,SDE,2015/05/19 15:53:49,38.9,15172,1366,249,18.2,532,,2296.7,11480.6330734549,8050456.3146362
13121011419,114.19,ARC 10,,,SDE,2015/05/19 15:53:49,61.1,81942,4030,109,2.7,2464,,528.5,46632.7197713961,74403517.9055435
13121011503,115.03,ARC 10,,,SDE,2015/05/19 15:53:49,74.9,123068,5716,141,2.5,4284,,259.6,108861.824157186,334426553.15637
13121011615,116.15,ARC 10,,,SDE,2015/05/19 15:53:49,66.3,135471,6176,116,1.9,4093,,350.8,82512.0815797102,221459667.29354
13121011504,115.04,ARC 10,,,SDE,2015/05/19 15:53:49,69,160431,7667,227,3,5293,,250,109098.965412025,639666712.466997
13121010515,105.15,ARC 10,,,SDE,2015/05/19 15:53:49,23.9,45392,3180,550,17.3,760,,616.1,53054.4641399746,122122277.227154
13121010516,105.16,ARC 10,,,SDE,2015/05/19 15:53:49,24.1,50179,5331,144,2.7,1285,,449.1,38948.1928851381,90538858.9055952
13121010120,101.20,ARC 10,,,SDE,2015/05/19 15:53:49,41.6,54495,1593,125,7.8,663,,1057.5,21295.8785370775,11675098.8504447
13121010117,101.17,ARC 10,,,SDE,2015/05/19 15:53:49,42,43949,2153,139,6.5,905,,678,15242.6225423587,14703794.5050492
13121001800,18,ARC 10,,,SDE,2015/05/19 15:53:49,49.9,32453,2879,249,8.6,1437,,915,13357.7819347697,9868388.6344157
13121001300,13,ARC 10,,,SDE,2015/05/19 15:53:49,56.7,56320,3479,254,7.3,1971,,348,15197.2246532449,14172984.7040628
13121001900,19,ARC 10,,,SDE,2015/05/19 15:53:49,53,51098,1597,197,12.3,846,,6302.5,15398.8854638024,10721679.6296315
13121002100,21,ARC 10,,,SDE,2015/05/19 15:53:49,38.2,35250,1806,183,10.1,690,,2926.7,14521.8170806411,8694749.26571537
13121004400,44,ARC 10,,,SDE,2015/05/19 15:53:49,16.4,18778,1065,170,16,175,,1736.7,13310.6949013748,8902853.24080999
13121003200,32,ARC 10,,,SDE,2015/05/19 15:53:49,78.6,48699,1712,56,3.3,1345,,1287.5,16783.5910275418,11449908.8226559
13121004200,42,ARC 10,,,SDE,2015/05/19 15:53:49,29.9,18722,1723,337,19.6,516,,-562,16797.5197386058,13424596.0035349
13121003800,38,ARC 10,,,SDE,2015/05/19 15:53:49,41.2,21932,413,34,8.2,170,,5646.7,16798.8934762951,8983581.81445705
13121002500,25,ARC 10,,,SDE,2015/05/19 15:53:49,18.4,19912,1209,266,22,223,,-256.7,12259.5745540228,9386347.19240082
13121002300,23,ARC 10,,,SDE,2015/05/19 15:53:49,12,19840,926,284,30.7,111,,-3095,16858.230216317,12080607.0614556
13139001608,16.08,ARC 20,,,SDE,2015/05/19 15:53:49,44,82111,3632,243,6.7,1599,,567.6,57559.8938112028,175399873.090155
13139001603,16.03,ARC 20,,,SDE,2015/05/19 15:53:49,28.3,66813,3133,365,11.7,887,,104.9,102091.440166664,378527957.717607
13121010118,101.18,ARC 10,,,SDE,2015/05/19 15:53:49,32.8,27064,3070,335,10.9,1006,,800,21556.2015179364,21204302.3653095
13121010113,101.13,ARC 10,,,SDE,2015/05/19 15:53:49,49.8,49284,4669,674,14.4,2325,,1258.9,23953.132795233,23762174.1465151
13121010115,101.15,ARC 10,,,SDE,2015/05/19 15:53:49,72.5,106167,1818,38,2.1,1318,,475.4,30469.2568378899,37563857.0130844
13121010122,101.22,ARC 10,,,SDE,2015/05/19 15:53:49,72.4,69943,4114,78,1.9,2979,,900.8,39421.3843741249,34746382.0092433
13121010114,101.14,ARC 10,,,SDE,2015/05/19 15:53:49,52.2,54105,4623,462,10,2415,,221.9,28475.149097914,43732767.0485134
13121000600,6,ARC 10,,,SDE,2015/05/19 15:53:49,63.1,43570,2649,135,5.1,1671,,4160,16993.0428568533,15710672.6414122
13121006601,66.01,ARC 10,,,SDE,2015/05/19 15:53:49,16.8,30234,1536,307,20,258,,-670,25901.03829993,21030216.9330364
13121006602,66.02,ARC 10,,,SDE,2015/05/19 15:53:49,0,12439,583,173,29.7,0,,-1380,11338.1829194436,6832481.5189224
13121006200,62,ARC 10,,,SDE,2015/05/19 15:53:49,9.1,20900,817,295,36.1,74,,-757.5,13973.900285682,11195460.762811
13121006100,61,ARC 10,,,SDE,2015/05/19 15:53:49,14.5,22500,2471,672,27.2,359,,-950,23360.3987792735,24181430.5162419
13121001600,16,ARC 10,,,SDE,2015/05/19 15:53:49,67.7,63750,1844,0,0,1249,,1705,15724.3511994616,9947863.10317709
13121003100,31,ARC 10,,,SDE,2015/05/19 15:53:49,44.4,47941,1330,191,14.4,590,,-90,14720.0207902214,9425069.93577288
13121006802,68.02,ARC 10,,,SDE,2015/05/19 15:53:49,3.8,7872,601,172,28.6,23,,206.7,11702.8418248075,7811439.99424966
13121007602,76.02,ARC 10,,,SDE,2015/05/19 15:53:49,14.3,32893,1666,317,19,239,,-330.8,33419.0983908328,36267014.7697272
13139001606,16.06,ARC 20,,,SDE,2015/05/19 15:53:49,32.1,48051,2137,156,7.3,687,,543.6,46879.204090166,93034796.0464442
13139001101,11.01,ARC 20,,,SDE,2015/05/19 15:53:49,6.8,22392,2637,1944,73.7,178,,-808.1,36022.1176296487,43647079.4844643
13139001605,16.05,ARC 20,,,SDE,2015/05/19 15:53:49,34.6,74917,3341,219,6.6,1156,,357.6,70361.4944169169,182797016.949356
13139001604,16.04,ARC 20,,,SDE,2015/05/19 15:53:49,27.5,72337,3614,348,9.6,994,,470.2,68993.8028215073,157630773.90577
13139001502,15.02,ARC 20,,,SDE,2015/05/19 15:53:49,29.8,77448,3403,310,9.1,1015,,46.9,96357.9103269327,494825977.475692
13139001607,16.07,ARC 20,,,SDE,2015/05/19 15:53:49,21.7,53454,3206,331,10.3,697,,211.3,55603.4320130495,157073086.242059
13139001302,13.02,ARC 20,,,SDE,2015/05/19 15:53:49,28.9,62477,3451,347,10.1,999,,122.1,87633.1466565926,233383230.097197
13139001301,13.01,ARC 20,,,SDE,2015/05/19 15:53:49,25.7,57744,3549,871,24.5,913,,149.1,107144.455563948,338696885.978118
13139001403,14.03,ARC 20,,,SDE,2015/05/19 15:53:49,11.4,34009,1943,524,27,221,,214.4,50568.8019955192,119512530.180177
13139001404,14.04,ARC 20,,,SDE,2015/05/19 15:53:49,16.1,48810,3163,647,20.5,510,,89.3,59092.4379457244,198111639.8509
13121010212,102.12,ARC 10,,,SDE,2015/05/19 15:53:49,45.2,51790,3613,686,19,1633,,-163.8,25757.1662673575,35639603.5109262
13121009802,98.02,ARC 10,,,SDE,2015/05/19 15:53:49,90.3,159405,3007,0,0,2715,,110.2,48814.1848215103,113915588.381393
13121009403,94.03,ARC 10,,,SDE,2015/05/19 15:53:49,52.5,54643,4119,248,6,2164,,3148,20673.715791353,12683678.8230456
13121009404,94.04,ARC 10,,,SDE,2015/05/19 15:53:49,74.5,86205,3579,75,2.1,2665,,1475,23865.0917021446,22395320.2933519
13121010001,100.01,ARC 10,,,SDE,2015/05/19 15:53:49,78.6,96343,3141,118,3.8,2468,,570.6,36391.6577551897,43948313.038325
13121009602,96.02,ARC 10,,,SDE,2015/05/19 15:53:49,75.6,96696,3890,83,2.1,2941,,1134.4,28279.3285847429,25608808.6497386
13121010002,100.02,ARC 10,,,SDE,2015/05/19 15:53:49,80.2,148838,4829,79,1.6,3872,,793.3,39734.8894823239,68276085.0929452
13121009502,95.02,ARC 10,,,SDE,2015/05/19 15:53:49,63.3,50655,2554,124,4.9,1617,,600,22830.6380274544,20103953.6068401
13121008000,80,ARC 10,,,SDE,2015/05/19 15:53:49,29.1,40517,3263,436,13.4,948,,-400.9,48643.0056389821,63628878.4948884
13121003900,39,ARC 10,,,SDE,2015/05/19 15:53:49,22.1,19808,947,243,25.7,209,,-3650,13109.2793570928,8974530.75362751
13121004100,41,ARC 10,,,SDE,2015/05/19 15:53:49,13.1,22372,1104,258,23.4,145,,-1406,16422.3244511937,13620587.4232695
13121002400,24,ARC 10,,,SDE,2015/05/19 15:53:49,22.6,30500,1250,203,16.2,283,,-388,16475.0004164284,14552683.2204769
13121004000,40,ARC 10,,,SDE,2015/05/19 15:53:49,23.1,26875,1733,303,17.5,401,,-1558.3,18066.6018896434,17419992.8057055
13121008400,84,ARC 10,,,SDE,2015/05/19 15:53:49,9.3,20458,2046,655,32,191,,-3184.3,21096.580408234,19135004.2306545
13121008302,83.02,ARC 10,,,SDE,2015/05/19 15:53:49,17.4,28542,1458,367,25.2,253,,-1161.4,21566.3562333046,20345085.5127018
13121008301,83.01,ARC 10,,,SDE,2015/05/19 15:53:49,13.5,24286,1720,414,24.1,233,,-941,30129.4399076851,28283364.2450917
13121007200,72,ARC 10,,,SDE,2015/05/19 15:53:49,13,22669,1068,191,17.9,139,,-701.7,57279.1250010644,96522902.4136609
13139001501,15.01,ARC 20,,,SDE,2015/05/19 15:53:49,37,67775,2840,166,5.8,1050,,82.7,72688.165557931,275947465.968823
13139001102,11.02,ARC 20,,,SDE,2015/05/19 15:53:49,6.3,33533,2379,1479,62.2,151,,991.4,38790.0807222796,60365141.4984805
13139001201,12.01,ARC 20,,,SDE,2015/05/19 15:53:49,8.5,36282,4766,1760,36.9,405,,96.6,147783.8423824,407080956.290627
13139001004,10.04,ARC 20,,,SDE,2015/05/19 15:53:49,25.2,45560,1853,237,12.8,467,,489.7,43281.8693139544,81675727.078359
13139001003,10.03,ARC 20,,,SDE,2015/05/19 15:53:49,3.4,30241,3627,1428,39.4,125,,740.9,40002.9913742457,60671907.6277094
13139000305,3.05,ARC 20,,,SDE,2015/05/19 15:53:49,31.8,56656,2892,205,7.1,921,,91.8,132200.265616775,380222041.403498
13139000304,3.04,ARC 20,,,SDE,2015/05/19 15:53:49,28.9,42417,2317,562,24.3,669,,76.5,105537.327261488,387639906.561241
13139000303,3.03,ARC 20,,,SDE,2015/05/19 15:53:49,41.5,71346,2144,225,10.5,889,,74.1,126920.527813536,305828953.202297
13139000203,2.03,ARC 20,,,SDE,2015/05/19 15:53:49,20.9,66840,2974,418,14.1,621,,39.9,134745.487043597,675708278.62403
13139000204,2.04,ARC 20,,,SDE,2015/05/19 15:53:49,33.6,74457,3142,328,10.4,1055,,27.8,101167.21089114,471937176.970483
13255160100,1601,ARC 20,,,SDE,2015/05/19 15:53:49,11.3,51509,3575,549,15.4,405,,11.6,149060.840934896,732757308.798258
13255160200,1602,ARC 20,,,SDE,2015/05/19 15:53:49,17.8,49301,4071,935,23,724,,43.8,159177.688045321,974092579.766474
13255161000,1610,ARC 20,,,SDE,2015/05/19 15:53:49,7,52612,3807,827,21.7,266,,13.3,145619.114065541,907902526.930838
13255161200,1612,ARC 20,,,SDE,2015/05/19 15:53:49,27.2,50460,5799,895,15.4,1579,,47.9,90576.8633862225,387185965.232698
13255161100,1611,ARC 20,,,SDE,2015/05/19 15:53:49,33.9,54304,2988,305,10.2,1013,,89.1,65034.3924694626,121127433.533103
13255160900,1609,ARC 20,,,SDE,2015/05/19 15:53:49,4.1,31298,1660,620,37.3,68,,-79,53082.7239533467,114744749.561401
13255160800,1608,ARC 20,,,SDE,2015/05/19 15:53:49,6.4,22888,2892,1211,41.9,184,,-115.8,57549.1893680389,67411754.2927095
13255160700,1607,ARC 20,,,SDE,2015/05/19 15:53:49,10.5,37446,4599,1173,25.5,485,,129.6,91520.5639234916,339150322.481377
13255160500,1605,ARC 20,,,SDE,2015/05/19 15:53:49,14.6,37444,4577,896,19.6,669,,125.1,106428.981417737,351848252.00992
13255160400,1604,ARC 20,,,SDE,2015/05/19 15:53:49,7.9,22992,3323,1319,39.7,261,,-133.3,46109.6451870773,124901043.701264
13255160300,1603,ARC 20,,,SDE,2015/05/19 15:53:49,8.5,26618,2145,550,25.6,183,,0.1,77289.2147029581,193945419.099446
13255160600,1606,ARC 20,,,SDE,2015/05/19 15:53:49,15.1,55174,2877,604,21,433,,8.6,234780.153525992,1248086385.82922
13097080102,801.02,ARC 10,,,SDE,2015/05/19 15:53:49,34.5,45830,4808,323,6.7,1657,,296.1,92901.956915524,328719267.268898
13097080602,806.02,ARC 10,,,SDE,2015/05/19 15:53:49,31.3,60982,3497,234,6.7,1093,,145.6,83587.6318588492,261666853.464132
13097080508,805.08,ARC 10,,,SDE,2015/05/19 15:53:49,20.8,54566,3743,394,10.5,777,,16.4,35724.4913243363,69795498.0823918
13097080510,805.10,ARC 10,,,SDE,2015/05/19 15:53:49,25.8,65042,4748,777,16.4,1223,,365.3,75341.0039250433,161500607.297463
13097080509,805.09,ARC 10,,,SDE,2015/05/19 15:53:49,38.3,79085,3252,237,7.3,1245,,338.8,49787.4235908732,93598759.8874253
13077170602,1706.02,ARC 20,,,SDE,2015/05/19 15:53:49,54.9,82854,5438,168,3.1,2984,,1849.5,42597.1130648066,108437373.91729
13077170503,1705.03,ARC 20,,,SDE,2015/05/19 15:53:49,30.4,73693,3910,396,10.1,1190,,84.1,180651.957746958,778158467.830361
13077170501,1705.01,ARC 20,,,SDE,2015/05/19 15:53:49,24.1,63905,4375,501,11.5,1053,,31.6,199206.793764178,1138846486.10802
13077170406,1704.06,ARC 20,,,SDE,2015/05/19 15:53:49,37.9,73587,2384,198,8.3,904,,113.3,77310.6725544392,137837482.528833
13077170305,1703.05,ARC 20,,,SDE,2015/05/19 15:53:49,15.1,37004,5694,1177,20.7,862,,349.9,91002.0756132995,294760439.820118
13077170601,1706.01,ARC 20,,,SDE,2015/05/19 15:53:49,8.3,32725,4096,1209,29.5,339,,165.9,78469.2265528384,262969834.314963
13077170603,1706.03,ARC 20,,,SDE,2015/05/19 15:53:49,23.9,69276,3469,399,11.5,829,,75.5,98630.2813309397,349333046.409514
13077170502,1705.02,ARC 20,,,SDE,2015/05/19 15:53:49,20.2,61650,3807,449,11.8,770,,69,130645.078411026,859775545.392904
13077170405,1704.05,ARC 20,,,SDE,2015/05/19 15:53:49,23.7,79531,4670,519,11.1,1108,,153.8,70500.8922851454,212391378.629855
13077170404,1704.04,ARC 20,,,SDE,2015/05/19 15:53:49,37.9,78459,3994,169,4.2,1514,,90.3,76764.0054685888,208499050.153704
13077170403,1704.03,ARC 20,,,SDE,2015/05/19 15:53:49,33.1,88071,2474,175,7.1,820,,108.8,97571.2758506744,456736075.292231
13077170306,1703.06,ARC 20,,,SDE,2015/05/19 15:53:49,33.5,59006,5034,251,5,1685,,430.1,63637.5245017365,192636571.385275
13097080603,806.03,ARC 10,,,SDE,2015/05/19 15:53:49,26.6,70833,3674,458,12.5,977,,316.7,51008.8882444212,153619233.17402
13097080511,805.11,ARC 10,,,SDE,2015/05/19 15:53:49,35.2,65185,5544,425,7.7,1950,,291.3,110456.368006021,461683508.850947
13097080304,803.04,ARC 10,,,SDE,2015/05/19 15:53:49,20,42972,3792,661,17.4,759,,229,49463.7995143687,110801358.723543
13097080404,804.04,ARC 10,,,SDE,2015/05/19 15:53:49,27.1,61341,4877,976,20,1323,,190.8,126448.553943706,643478138.525996
13097080303,803.03,ARC 10,,,SDE,2015/05/19 15:53:49,12.8,37266,1881,418,22.2,241,,-72,34970.3993245814,55813844.2646258
13097080403,804.03,ARC 10,,,SDE,2015/05/19 15:53:49,30.9,64917,3301,458,13.9,1019,,139.6,124293.807900092,455948038.678692
13097080103,801.03,ARC 10,,,SDE,2015/05/19 15:53:49,19.7,32285,4356,993,22.8,860,,60.3,50266.7278770354,108454658.738246
13097080604,806.04,ARC 10,,,SDE,2015/05/19 15:53:49,22.2,57674,5277,381,7.2,1172,,331.2,95965.7727377947,301052556.357225
13077170304,1703.04,ARC 20,,,SDE,2015/05/19 15:53:49,27.9,69519,4335,252,5.8,1208,,159.4,100276.027926058,321781293.594358
13077170303,1703.03,ARC 20,,,SDE,2015/05/19 15:53:49,39.3,95767,3416,257,7.5,1342,,87.2,110551.378515408,647484150.169613
13077170802,1708.02,ARC 20,,,SDE,2015/05/19 15:53:49,20,48403,3004,498,16.6,601,,27.6,186138.124764298,1280857314.97479
13077170801,1708.01,ARC 20,,,SDE,2015/05/19 15:53:49,16.7,47640,3745,575,15.4,624,,40.5,207974.010454334,1505759843.4661
13077170700,1707,ARC 20,,,SDE,2015/05/19 15:53:49,14.3,38075,4923,974,19.8,706,,27.2,119931.349681564,404826531.215944
13077170402,1704.02,ARC 20,,,SDE,2015/05/19 15:53:49,34.8,88426,5997,576,9.6,2085,,144.4,140562.381888485,443245785.407128
13077170200,1702,ARC 20,,,SDE,2015/05/19 15:53:49,21.3,44712,4666,832,17.8,994,,41.1,89098.4361166317,417874971.751832
13077170100,1701,ARC 20,,,SDE,2015/05/19 15:53:49,21.7,58720,4977,703,14.1,1078,,13.2,301651.054658755,2404895369.82579
13097080201,802.01,ARC 10,,,SDE,2015/05/19 15:53:49,15.1,52963,3968,799,20.1,601,,185.1,74968.5201073521,204814155.367193
13097080506,805.06,ARC 10,,,SDE,2015/05/19 15:53:49,18.8,51723,3682,371,10.1,694,,84.8,72239.9002296784,197869796.633077
13097080505,805.05,ARC 10,,,SDE,2015/05/19 15:53:49,17.3,54344,3141,469,14.9,543,,224.7,47828.1134260328,106674886.125302
13097080202,802.02,ARC 10,,,SDE,2015/05/19 15:53:49,19,39663,6255,859,13.7,1189,,382.2,77563.2227863538,163187110.146181
13097080507,805.07,ARC 10,,,SDE,2015/05/19 15:53:50,22.2,60694,2217,205,9.2,493,,119.2,86910.9173821815,273394458.060903
13097080402,804.02,ARC 10,,,SDE,2015/05/19 15:53:50,27.2,80386,5820,507,8.7,1585,,72.1,158127.551791195,1209889335.09965
13097080301,803.01,ARC 10,,,SDE,2015/05/19 15:53:50,18.9,40722,6734,861,12.8,1274,,536.9,67071.0009518447,241618551.1776
13089980000,9800,ARC 10,,,SDE,2015/05/19 15:53:50,0,0,0,0,0,0,,0,12727.1441964352,7943147.02793008
13089023428,234.28,ARC 10,,,SDE,2015/05/19 15:53:50,21.6,34297,5000,517,10.3,1082,,633,45856.847803795,84195344.004953
13089023426,234.26,ARC 10,,,SDE,2015/05/19 15:53:50,39.8,60523,3071,267,8.7,1221,,405.7,40704.1817664375,58627103.4119649
13089021502,215.02,ARC 10,,,SDE,2015/05/19 15:53:50,66.6,59383,3483,113,3.2,2319,,117.1,27310.8935614206,38119118.7795572
13089022302,223.02,ARC 10,,,SDE,2015/05/19 15:53:50,59.6,58977,3266,169,5.2,1948,,-18.6,38989.2137568043,38501646.8038331
13089022007,220.07,ARC 10,,,SDE,2015/05/19 15:53:50,16.3,33039,2166,734,33.9,354,,-450,14901.7241203621,12919614.6784941
13089021602,216.02,ARC 10,,,SDE,2015/05/19 15:53:50,66.5,72168,2931,93,3.2,1948,,377.5,25864.9132283869,34320705.4271989
13089023803,238.03,ARC 10,,,SDE,2015/05/19 15:53:50,17.1,40352,3717,657,17.7,635,,-439.5,36755.1787853635,53215485.6772267
13089022402,224.02,ARC 10,,,SDE,2015/05/19 15:53:50,68.4,27045,936,0,0,640,,1050.8,29389.3060434853,34474343.7701285
13089022700,227,ARC 10,,,SDE,2015/05/19 15:53:50,60.8,92667,2981,266,8.9,1813,,392.2,23098.5796612935,24244195.3745666
13089022403,224.03,ARC 10,,,SDE,2015/05/19 15:53:50,87.1,132313,2662,36,1.4,2319,,15.8,39295.837119304,52966051.2433291
13089023425,234.25,ARC 10,,,SDE,2015/05/19 15:53:50,32.2,63816,3880,203,5.2,1251,,211,47019.5754460149,55332012.4161682
13089022204,222.04,ARC 10,,,SDE,2015/05/19 15:53:50,34.9,40044,4029,793,19.7,1405,,323.8,33032.1435389853,44441079.071367
13089023423,234.23,ARC 10,,,SDE,2015/05/19 15:53:50,22.1,50175,5193,387,7.5,1147,,372.7,99622.8381758761,249875442.002333
13089023419,234.19,ARC 10,,,SDE,2015/05/19 15:53:50,32,62813,5910,514,8.7,1894,,551.5,75363.4283803296,144862592.251412
13089023312,233.12,ARC 10,,,SDE,2015/05/19 15:53:50,36.7,63025,5815,314,5.4,2135,,627.1,43699.7094067904,95174006.9723266
13089023311,233.11,ARC 10,,,SDE,2015/05/19 15:53:50,39.7,80149,2366,98,4.1,940,,257.9,32905.6915249752,53393468.532985
13089023213,232.13,ARC 10,,,SDE,2015/05/19 15:53:50,23.7,42072,3458,403,11.7,819,,793,36338.2287872814,54363052.068376
13089022301,223.01,ARC 10,,,SDE,2015/05/19 15:53:50,58.8,51310,4239,193,4.6,2492,,274.4,37499.8793890259,45569520.1271091
13089023602,236.02,ARC 10,,,SDE,2015/05/19 15:53:50,12.9,36875,1654,400,24.2,214,,-543.6,26901.7756491003,29592886.1228379
13089023504,235.04,ARC 10,,,SDE,2015/05/19 15:53:50,6,20022,2288,630,27.5,138,,-1242.5,21484.3736361914,23627300.7099323
13089023411,234.11,ARC 10,,,SDE,2015/05/19 15:53:50,17.3,47557,2736,333,12.2,474,,-717.3,29856.0860817013,31389546.278655
13089023410,234.10,ARC 10,,,SDE,2015/05/19 15:53:50,12.7,28822,1974,312,15.8,250,,-563.1,34703.7337797393,34905038.3306423
13089023501,235.01,ARC 10,,,SDE,2015/05/19 15:53:50,6,31534,2341,688,29.4,140,,-153.3,25718.4168858468,24733637.9371685
13089023114,231.14,ARC 10,,,SDE,2015/05/19 15:53:50,29.9,54608,1735,227,13.1,518,,-283.3,21200.2061199061,25845657.6861476
13089023112,231.12,ARC 10,,,SDE,2015/05/19 15:53:50,8.6,26496,2399,373,15.5,207,,-1778,23763.3064737065,26694869.2641333
13089021912,219.12,ARC 10,,,SDE,2015/05/19 15:53:50,61.2,79844,2688,65,2.4,1646,,-25.2,52698.0203686279,123977241.223803
13089021910,219.10,ARC 10,,,SDE,2015/05/19 15:53:50,33.2,51382,3177,291,9.2,1056,,185.7,29545.6536366452,39776676.0708181
13089021604,216.04,ARC 10,,,SDE,2015/05/19 15:53:50,69.6,128750,2237,12,0.5,1558,,231.5,27512.3488681049,37457515.7763846
13089021504,215.04,ARC 10,,,SDE,2015/05/19 15:53:50,75.3,57861,3633,123,3.4,2736,,213.3,35788.1946102531,40438376.1662499
13089021503,215.03,ARC 10,,,SDE,2015/05/19 15:53:50,49.1,41453,2845,339,11.9,1398,,-18.6,19364.1942174326,20851846.8474477
13089023107,231.07,ARC 10,,,SDE,2015/05/19 15:53:50,18.7,37776,3011,567,18.8,562,,-812.1,32912.8263015041,40385598.109757
13089023418,234.18,ARC 10,,,SDE,2015/05/19 15:53:50,37,52517,11093,639,5.8,4099,,496.4,124652.704634994,551780496.598819
13089023101,231.01,ARC 10,,,SDE,2015/05/19 15:53:50,23.2,40952,2920,595,20.4,677,,-695,29794.1028085983,38173654.5365646
13089022401,224.01,ARC 10,,,SDE,2015/05/19 15:53:50,80.6,69917,2930,91,3.1,2361,,563,26955.7982266275,28874155.5626685
13089020900,209,ARC 10,,,SDE,2015/05/19 15:53:50,35.6,37242,4464,702,15.7,1590,,-610.6,42429.181354924,47946121.1525818
13089020700,207,ARC 10,,,SDE,2015/05/19 15:53:50,51.3,46458,1521,201,13.2,781,,-1174,17784.7499571447,13612575.221087
13089020600,206,ARC 10,,,SDE,2015/05/19 15:53:50,42.3,39718,1178,133,11.3,498,,-412.5,13495.7407288282,11916345.7987117
13089020500,205,ARC 10,,,SDE,2015/05/19 15:53:50,38.6,39282,2020,320,15.8,780,,-565.7,21191.1155746474,18146945.8147723
13089021410,214.10,ARC 10,,,SDE,2015/05/19 15:53:50,28.4,44159,3326,1143,34.4,946,,-320.9,28143.8651462616,29463965.1334386
