TRACTCE10,GEOID10,NAME10,PLNG_REGIO,created_us,created_da,last_edite,last_edit2,Population,Populatio2,White__201,Black__201,Asian_Paci,Hispanic__,All_Non_Wh,Percent__W,Percent__B,Percent_NW,White__200,Black__200,Asian_Pac2,Hispanic_2,All_Non_W2,Percent__2,Percent__3,Percent_N2,Change_in_,Change_in2,Change_in3,GlobalID,Pop_Chng_p,OthrRaces_,Pct_Asian_,Pct_OthrRa,Pct_Hispan,OthrRaces2,Pct_Asian2,Pct_OthrR2,Pct_Hispa2,Chg_Asian_,Chg_Othr_i,Chng_Pct_W,Chng_Pct_B,ChngPct_As,ChngPct_Ot,Chng_Pct_H,Chng_MajWh,Shape_Leng,Shape_Area
170501,13077170501,1705.01,ARC 20,,,SDE,2015/05/27 16:20:57,6688,5396,5715,557,47,290,973,85.5,8.3,14.5,4695,458,25,149,701,87,8.5,13,1020,99,141,,31.6,79,0.7,1.2,2.8,69,0.5,1.3,2.8,22,10,-1.5,-0.2,0.2,-0.1,1.5,0,199206.793764178,1138846486.10802
170406,13077170406,1704.06,ARC 20,,,SDE,2015/05/27 16:20:57,3378,2823,2974,177,57,113,404,88,5.2,12,2570,148,18,42,253,91,5.2,9,404,29,71,,113.3,57,1.7,1.7,1.5,45,0.6,1.6,1.5,39,12,-3,0,1.1,0.1,1.8,0,77310.6725544392,137837482.528833
170305,13077170305,1703.05,ARC 20,,,SDE,2015/05/27 16:20:57,8783,5074,4031,2677,164,1681,4752,45.9,30.5,54.1,2765,1820,52,381,2309,54.5,35.9,45.5,1266,857,1300,,349.9,230,1.9,2.6,7.5,54,1,1.1,7.5,112,176,-8.6,-5.4,0.9,1.5,11.6,1,91002.0756132995,294760439.820118
170601,13077170601,1706.01,ARC 20,,,SDE,2015/05/27 16:20:57,7653,6094,2670,3739,41,1018,4983,34.9,48.9,65.1,2697,3049,16,258,3397,44.3,50,55.7,-27,690,760,,165.9,185,0.5,2.4,4.2,74,0.3,1.2,4.2,25,111,-9.4,-1.1,0.2,1.2,9.1,0,78469.2265528384,262969834.314963
170603,13077170603,1706.03,ARC 20,,,SDE,2015/05/27 16:20:57,4974,4030,3857,637,66,324,1117,77.5,12.8,22.5,3018,405,30,529,1012,74.9,10,25.1,839,232,-205,,75.5,90,1.3,1.8,13.1,48,0.7,1.2,13.1,36,42,2.6,2.8,0.6,0.6,-6.6,0,98630.2813309397,349333046.409514
170502,13077170502,1705.02,ARC 20,,,SDE,2015/05/27 16:20:57,5579,3453,4604,686,29,159,975,82.5,12.3,17.5,2787,549,14,47,666,80.7,15.9,19.3,1817,137,112,,69,101,0.5,1.8,1.4,57,0.4,1.7,1.4,15,44,1.8,-3.6,0.1,0.1,1.4,0,130645.078411026,859775545.392904
170405,13077170405,1704.05,ARC 20,,,SDE,2015/05/27 16:20:57,7075,5906,5425,684,132,682,1650,76.7,9.7,23.3,5106,439,83,207,800,86.5,7.4,13.5,319,245,475,,153.8,152,1.9,2.1,3.5,71,1.4,1.2,3.5,49,81,-9.8,2.3,0.5,0.9,6.1,0,70500.8922851454,212391378.629855
170404,13077170404,1704.04,ARC 20,,,SDE,2015/05/27 16:20:57,5848,5171,4825,530,109,256,1023,82.5,9.1,17.5,4517,408,72,112,654,87.4,7.9,12.6,308,122,144,,90.3,128,1.9,2.2,2.2,63,1.4,1.2,2.2,37,65,-4.9,1.2,0.5,1,2.2,0,76764.0054685888,208499050.153704
170403,13077170403,1704.03,ARC 20,,,SDE,2015/05/27 16:20:57,3965,2180,3168,467,52,202,797,79.9,11.8,20.1,1770,319,5,56,410,81.2,14.6,18.8,1398,148,146,,108.8,76,1.3,1.9,2.6,30,0.2,1.4,2.6,47,46,-1.3,-2.8,1.1,0.5,2.5,0,97571.2758506744,456736075.292231
170306,13077170306,1703.06,ARC 20,,,SDE,2015/05/27 16:20:57,8091,5123,5164,1744,441,540,2927,63.8,21.6,36.2,4208,622,92,138,915,82.1,12.1,17.9,956,1122,402,,430.1,202,5.5,2.5,2.7,65,1.8,1.3,2.7,349,137,-18.3,9.5,3.7,1.2,4,0,63637.5245017365,192636571.385275
080603,13097080603,806.03,ARC 10,,,SDE,2015/05/27 16:20:57,6268,4526,3164,2427,140,408,3104,50.5,38.7,49.5,3498,708,111,137,1028,77.3,15.6,22.7,-334,1719,271,,316.7,129,2.2,2.1,3,72,2.5,1.6,3,29,57,-26.8,23.1,-0.3,0.5,3.5,0,51008.8882444212,153619233.17402
080511,13097080511,805.11,ARC 10,,,SDE,2015/05/27 16:20:57,8933,4097,4001,3894,159,682,4932,44.8,43.6,55.2,3268,598,72,88,829,79.8,14.6,20.2,733,3296,594,,291.3,197,1.8,2.2,2.1,71,1.8,1.7,2.1,87,126,-35,29,0,0.5,5.5,1,110456.368006021,461683508.850947
080304,13097080304,803.04,ARC 10,,,SDE,2015/05/27 16:20:57,5532,4616,2742,2252,84,302,2790,49.6,40.7,50.4,3337,864,74,242,1279,72.3,18.7,27.7,-595,1388,60,,229,152,1.5,2.7,5.2,99,1.6,2.1,5.2,10,53,-22.7,22,-0.1,0.6,0.3,1,49463.7995143687,110801358.723543
080404,13097080404,804.04,ARC 10,,,SDE,2015/05/27 16:20:57,7943,3536,4563,2472,179,563,3380,57.4,31.1,42.6,2990,423,11,79,546,84.6,12,15.4,1573,2049,484,,190.8,166,2.3,2.1,2.2,34,0.3,1,2.2,168,132,-27.2,19.1,2,1.1,4.9,0,126448.553943706,643478138.525996
080303,13097080303,803.03,ARC 10,,,SDE,2015/05/27 16:20:57,3831,3975,1832,1365,41,455,1999,47.8,35.6,52.2,2832,889,38,123,1143,71.2,22.4,28.8,-1000,476,332,,-72,138,1.1,3.6,3.1,92,1,2.3,3.1,3,46,-23.4,13.2,0.1,1.3,8.8,1,34970.3993245814,55813844.2646258
080403,13097080403,804.03,ARC 10,,,SDE,2015/05/27 16:20:57,4617,2328,2902,1253,56,307,1715,62.9,27.1,37.1,1836,420,15,23,492,78.9,18,21.1,1066,833,284,,139.6,99,1.2,2.1,1,34,0.6,1.5,1,41,65,-16,9.1,0.6,0.6,5.6,0,124293.807900092,455948038.678692
080103,13097080103,801.03,ARC 10,,,SDE,2015/05/27 16:20:57,6371,6136,1780,3369,82,963,4591,27.9,52.9,72.1,3560,2045,108,321,2576,58,33.3,42,-1780,1324,642,,60.3,177,1.3,2.8,5.2,103,1.8,1.7,5.2,-26,74,-30.1,19.6,-0.5,1.1,9.9,1,50266.7278770354,108454658.738246
080604,13097080604,806.04,ARC 10,,,SDE,2015/05/27 16:20:57,8920,5343,3227,4873,89,493,5693,36.2,54.6,63.8,4091,960,54,145,1252,76.6,18,23.4,-864,3913,348,,331.2,238,1,2.7,2.7,93,1,1.7,2.7,35,145,-40.4,36.6,0,1,2.8,1,95965.7727377947,301052556.357225
170304,13077170304,1703.04,ARC 20,,,SDE,2015/05/27 16:20:57,6244,4411,4726,1080,71,254,1518,75.7,17.3,24.3,3468,835,28,26,943,78.6,18.9,21.4,1258,245,228,,159.4,113,1.1,1.8,0.6,54,0.6,1.2,0.6,43,59,-2.9,-1.6,0.5,0.6,3.5,0,100276.027926058,321781293.594358
170303,13077170303,1703.03,ARC 20,,,SDE,2015/05/27 16:20:57,5004,2981,4471,300,41,129,533,89.3,6,10.7,2780,149,17,24,201,93.3,5,6.7,1691,151,105,,87.2,63,0.8,1.3,0.8,11,0.6,0.4,0.8,24,52,-4,1,0.2,0.9,1.8,0,110551.378515408,647484150.169613
170802,13077170802,1708.02,ARC 20,,,SDE,2015/05/27 16:20:57,4694,3423,4085,358,26,133,609,87,7.6,13,3007,361,5,24,416,87.8,10.5,12.2,1078,-3,109,,27.6,92,0.6,2,0.7,26,0.1,0.8,0.7,21,66,-0.8,-2.9,0.5,1.2,2.1,0,186138.124764298,1280857314.97479
170801,13077170801,1708.01,ARC 20,,,SDE,2015/05/27 16:20:57,5892,3707,4719,804,34,215,1173,80.1,13.6,19.9,3110,491,12,59,597,83.9,13.2,16.1,1609,313,156,,40.5,120,0.6,2,1.6,35,0.3,0.9,1.6,22,85,-3.8,0.4,0.3,1.1,2,0,207974.010454334,1505759843.4661
170700,13077170700,1707,ARC 20,,,SDE,2015/05/27 16:20:57,7533,7139,3225,3604,20,526,4308,42.8,47.8,57.2,3175,3664,28,210,3964,44.5,51.3,55.5,50,-60,316,,27.2,158,0.3,2.1,2.9,62,0.4,0.9,2.9,-8,96,-1.7,-3.5,-0.1,1.2,4.1,0,119931.349681564,404826531.215944
170402,13077170402,1704.02,ARC 20,,,SDE,2015/05/27 16:20:57,8430,6134,6837,584,165,700,1593,81.1,6.9,18.9,5402,378,54,233,732,88.1,6.2,11.9,1435,206,467,,144.4,144,2,1.7,3.8,67,0.9,1.1,3.8,111,77,-7,0.7,1.1,0.6,4.5,0,140562.381888485,443245785.407128
170200,13077170200,1702,ARC 20,,,SDE,2015/05/27 16:20:57,7105,6489,5441,1121,35,379,1664,76.6,15.8,23.4,5385,813,21,198,1104,83,12.5,17,56,308,181,,41.1,129,0.5,1.8,3.1,72,0.3,1.1,3.1,14,57,-6.4,3.3,0.2,0.7,2.2,0,89098.4361166317,417874971.751832
170100,13077170100,1701,ARC 20,,,SDE,2015/05/27 16:20:57,7162,6021,6269,516,52,206,893,87.5,7.2,12.5,5416,466,30,70,605,90,7.7,10,853,50,136,,13.2,119,0.7,1.7,1.2,39,0.5,0.6,1.2,22,80,-2.5,-0.5,0.2,1.1,1.7,0,301651.054658755,2404895369.82579
080201,13097080201,802.01,ARC 10,,,SDE,2015/05/27 16:20:57,6197,4846,3256,1143,63,1625,2941,52.5,18.4,47.5,4221,344,32,155,625,87.1,7.1,12.9,-965,799,1470,,185.1,110,1,1.8,3.2,94,0.7,1.9,3.2,31,16,-34.6,11.3,0.3,-0.1,23,0,74968.5201073521,204814155.367193
080506,13097080506,805.06,ARC 10,,,SDE,2015/05/27 16:20:57,5612,5010,3945,1004,73,507,1667,70.3,17.9,29.7,4417,421,18,83,593,88.2,8.4,11.8,-472,583,424,,84.8,83,1.3,1.5,1.7,71,0.4,1.4,1.7,55,12,-17.9,9.5,0.9,0.1,7.3,0,72239.9002296784,197869796.633077
080505,13097080505,805.05,ARC 10,,,SDE,2015/05/27 16:20:57,4293,3439,2746,1094,68,294,1547,64,25.5,36,2930,362,18,84,509,85.2,10.5,14.8,-184,732,210,,224.7,91,1.6,2.1,2.4,45,0.5,1.3,2.4,50,46,-21.2,15,1.1,0.8,4.4,0,47828.1134260328,106674886.125302
080202,13097080202,802.02,ARC 10,,,SDE,2015/05/27 16:20:57,9186,6931,3957,3828,143,1078,5229,43.1,41.7,56.9,5016,1496,88,238,1915,72.4,21.6,27.6,-1059,2332,840,,382.2,180,1.6,2,3.4,93,1.3,1.3,3.4,55,87,-29.3,20.1,0.3,0.7,8.3,1,77563.2227863538,163187110.146181
080507,13097080507,805.07,ARC 10,,,SDE,2015/05/27 16:20:57,3610,2442,2471,826,56,188,1139,68.4,22.9,31.6,2233,106,31,41,209,91.4,4.3,8.6,238,720,147,,119.2,69,1.6,1.9,1.7,31,1.3,1.3,1.7,25,38,-23,18.6,0.3,0.6,3.5,0,86910.9173821815,273394458.060903
080402,13097080402,804.02,ARC 10,,,SDE,2015/05/27 16:20:57,8607,5479,7395,796,60,218,1212,85.9,9.2,14.1,5149,192,16,65,330,94,3.5,6,2246,604,153,,72.1,138,0.7,1.6,1.2,57,0.3,1,1.2,44,81,-8.1,5.7,0.4,0.6,1.3,0,158127.551791195,1209889335.09965
080301,13097080301,803.01,ARC 10,,,SDE,2015/05/27 16:20:57,11792,7121,2499,7964,69,999,9293,21.2,67.5,78.8,3609,3085,37,244,3512,50.7,43.3,49.3,-1110,4879,755,,536.9,261,0.6,2.2,3.4,146,0.5,2.1,3.4,32,115,-29.5,24.2,0.1,0.1,5.1,1,67071.0009518447,241618551.1776
980000,13089980000,9800,ARC 10,,,SDE,2015/05/27 16:20:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12727.1441964352,7943147.02793008
023428,13089023428,234.28,ARC 10,,,SDE,2015/05/27 16:20:57,8631,6732,204,8004,16,243,8427,2.4,92.7,97.6,391,6089,15,123,6341,5.8,90.4,94.2,-187,1915,120,,633,164,0.2,1.9,1.8,114,0.2,1.7,1.8,1,50,-3.4,2.3,0,0.2,1,0,45856.847803795,84195344.004953
023426,13089023426,234.26,ARC 10,,,SDE,2015/05/27 16:20:57,4432,3580,41,4250,19,57,4391,0.9,95.9,99.1,83,3419,1,24,3497,2.3,95.5,97.7,-42,831,33,,405.7,65,0.4,1.5,0.7,53,0,1.5,0.7,18,12,-1.4,0.4,0.4,0,0.6,0,40704.1817664375,58627103.4119649
021502,13089021502,215.02,ARC 10,,,SDE,2015/05/27 16:20:57,4232,4068,2843,617,308,348,1389,67.2,14.6,32.8,3381,237,191,182,687,83.1,5.8,16.9,-538,380,166,,117.1,116,7.3,2.7,4.5,77,4.7,1.9,4.5,117,39,-15.9,8.8,2.6,0.8,3.7,0,27310.8935614206,38119118.7795572
022302,13089022302,223.02,ARC 10,,,SDE,2015/05/27 16:20:57,4132,4158,2774,565,464,207,1358,67.1,13.7,32.9,3153,330,429,165,1005,75.8,7.9,24.2,-379,235,42,,-18.6,122,11.2,3,4,81,10.3,1.9,4,35,41,-8.7,5.8,0.9,1.1,1,0,38989.2137568043,38501646.8038331
022007,13089022007,220.07,ARC 10,,,SDE,2015/05/27 16:20:57,3783,4008,481,2258,703,150,3302,12.7,59.7,87.3,673,2552,303,136,3335,16.8,63.7,83.2,-192,-294,14,,-450,191,18.6,5,3.4,343,7.6,8.6,3.4,400,-152,-4.1,-4,11,-3.6,0.6,0,14901.7241203621,12919614.6784941
021602,13089021602,216.02,ARC 10,,,SDE,2015/05/27 16:20:57,4172,3719,3231,450,284,135,941,77.4,10.8,22.6,3315,173,131,55,404,89.1,4.7,10.9,-84,277,80,,377.5,72,6.8,1.7,1.5,45,3.5,1.2,1.5,153,27,-11.7,6.1,3.3,0.5,1.7,0,25864.9132283869,34320705.4271989
023803,13089023803,238.03,ARC 10,,,SDE,2015/05/27 16:20:57,5194,6029,449,4544,17,84,4745,8.6,87.5,91.4,180,5751,3,36,5849,3,95.4,97,269,-1207,48,,-439.5,100,0.3,1.9,0.6,59,0,1,0.6,14,41,5.6,-7.9,0.3,0.9,1,0,36755.1787853635,53215485.6772267
022402,13089022402,224.02,ARC 10,,,SDE,2015/05/27 16:20:57,5823,4562,3572,688,1222,165,2251,61.3,11.8,38.7,3178,409,729,137,1384,69.7,9,30.3,394,279,28,,1050.8,176,21,3,3,109,16,2.4,3,493,67,-8.4,2.8,5,0.6,-0.2,0,29389.3060434853,34474343.7701285
022700,13089022700,227,ARC 10,,,SDE,2015/05/27 16:20:57,4433,4080,2723,1406,83,126,1710,61.4,31.7,38.6,1281,2669,19,37,2799,31.4,65.4,68.6,1442,-1263,89,,392.2,95,1.9,2.1,0.9,74,0.5,1.8,0.9,64,21,30,-33.7,1.4,0.3,1.9,0,23098.5796612935,24244195.3745666
022403,13089022403,224.03,ARC 10,,,SDE,2015/05/27 16:20:57,4052,4022,3569,116,181,96,483,88.1,2.9,11.9,3603,159,107,88,419,89.6,4,10.4,-34,-43,8,,15.8,90,4.5,2.2,2.2,65,2.7,1.6,2.2,74,25,-1.5,-1.1,1.8,0.6,0.2,0,39295.837119304,52966051.2433291
023425,13089023425,234.25,ARC 10,,,SDE,2015/05/27 16:20:57,5489,5067,105,5245,8,67,5384,1.9,95.6,98.1,170,4756,14,49,4897,3.4,93.9,96.6,-65,489,18,,211,64,0.1,1.2,1,78,0.3,1.5,1,-6,-14,-1.5,1.7,-0.2,-0.3,0.2,0,47019.5754460149,55332012.4161682
022204,13089022204,222.04,ARC 10,,,SDE,2015/05/27 16:20:57,6509,5991,2316,1349,1987,523,4193,35.6,20.7,64.4,3036,1540,894,355,2955,50.7,25.7,49.3,-720,-191,168,,323.8,334,30.5,5.1,5.9,166,14.9,2.8,5.9,1093,168,-15.1,-5,15.6,2.3,2.1,1,33032.1435389853,44441079.071367
023423,13089023423,234.23,ARC 10,,,SDE,2015/05/27 16:20:57,8750,5396,258,8181,61,156,8492,2.9,93.5,97.1,550,4700,23,65,4846,10.2,87.1,89.8,-292,3481,91,,372.7,94,0.7,1.1,1.2,58,0.4,1.1,1.2,38,36,-7.3,6.4,0.3,0,0.6,0,99622.8381758761,249875442.002333
023419,13089023419,234.19,ARC 10,,,SDE,2015/05/27 16:20:57,8851,5983,138,8428,35,142,8713,1.6,95.2,98.4,192,5663,18,52,5791,3.2,94.7,96.8,-54,2765,90,,551.5,108,0.4,1.2,0.9,58,0.3,1,0.9,17,50,-1.6,0.5,0.1,0.2,0.7,0,75363.4283803296,144862592.251412
023312,13089023312,233.12,ARC 10,,,SDE,2015/05/27 16:20:57,9236,7104,361,8338,78,219,8875,3.9,90.3,96.1,706,6112,66,103,6398,9.9,86,90.1,-345,2226,116,,627.1,240,0.8,2.6,1.4,117,0.9,1.6,1.4,12,123,-6,4.3,-0.1,1,1,0,43699.7094067904,95174006.9723266
023311,13089023311,233.11,ARC 10,,,SDE,2015/05/27 16:20:57,4066,3576,227,3621,16,93,3839,5.6,89.1,94.4,474,2911,29,110,3102,13.3,81.4,86.7,-247,710,-17,,257.9,109,0.4,2.7,3.1,52,0.8,1.5,3.1,-13,57,-7.7,7.7,-0.4,1.2,-0.8,0,32905.6915249752,53393468.532985
023213,13089023213,232.13,ARC 10,,,SDE,2015/05/27 16:20:57,5841,4255,155,5376,126,89,5686,2.7,92,97.3,291,3795,49,62,3964,6.8,89.2,93.2,-136,1581,27,,793,95,2.2,1.6,1.5,58,1.2,1.4,1.5,77,37,-4.1,2.8,1,0.2,0,0,36338.2287872814,54363052.068376
022301,13089022301,223.01,ARC 10,,,SDE,2015/05/27 16:20:57,5657,5218,4305,392,556,237,1352,76.1,6.9,23.9,4483,242,228,163,735,85.9,4.6,14.1,-178,150,74,,274.4,167,9.8,3,3.1,103,4.4,2,3.1,328,64,-9.8,2.3,5.4,1,1.1,0,37499.8793890259,45569520.1271091
023602,13089023602,236.02,ARC 10,,,SDE,2015/05/27 16:20:57,2314,2912,145,2101,2,18,2169,6.3,90.8,93.7,47,2807,2,22,2865,1.6,96.4,98.4,98,-706,-4,,-543.6,48,0.1,2.1,0.8,34,0.1,1.2,0.8,0,14,4.7,-5.6,0,0.9,0,0,26901.7756491003,29592886.1228379
023504,13089023504,235.04,ARC 10,,,SDE,2015/05/27 16:20:57,3488,4482,103,3333,12,19,3385,3,95.6,97,80,4333,4,34,4402,1.8,96.7,98.2,23,-1000,-15,,-1242.5,21,0.3,0.6,0.8,31,0.1,0.7,0.8,8,-10,1.2,-1.1,0.2,-0.1,-0.3,0,21484.3736361914,23627300.7099323
023411,13089023411,234.11,ARC 10,,,SDE,2015/05/27 16:20:57,3591,4380,71,3416,9,47,3520,2,95.1,98,82,4210,8,49,4298,1.9,96.1,98.1,-11,-794,-2,,-717.3,48,0.3,1.3,1.1,31,0.2,0.7,1.1,1,17,0.1,-1,0.1,0.6,0.2,0,29856.0860817013,31389546.278655
023410,13089023410,234.10,ARC 10,,,SDE,2015/05/27 16:20:57,3761,4493,26,3665,11,34,3735,0.7,97.4,99.3,82,4274,7,68,4411,1.8,95.1,98.2,-56,-609,-34,,-563.1,25,0.3,0.7,1.5,62,0.2,1.4,1.5,4,-37,-1.1,2.3,0.1,-0.7,-0.6,0,34703.7337797393,34905038.3306423
023501,13089023501,235.01,ARC 10,,,SDE,2015/05/27 16:20:57,3550,3688,158,3285,6,52,3392,4.5,92.5,95.5,156,3443,2,47,3532,4.2,93.4,95.8,2,-158,5,,-153.3,49,0.2,1.4,1.3,40,0.1,1.1,1.3,4,9,0.3,-0.9,0.1,0.3,0.2,0,25718.4168858468,24733637.9371685
023114,13089023114,231.14,ARC 10,,,SDE,2015/05/27 16:20:57,2434,2689,378,1768,98,120,2056,15.5,72.6,84.5,566,1882,101,72,2123,21,70,79,-188,-114,48,,-283.3,70,4,2.9,2.7,68,3.8,2.5,2.7,-3,2,-5.5,2.6,0.2,0.4,2.2,0,21200.2061199061,25845657.6861476
023112,13089023112,231.12,ARC 10,,,SDE,2015/05/27 16:20:57,3991,5769,142,3569,8,156,3849,3.6,89.4,96.4,201,5101,61,278,5568,3.5,88.4,96.5,-59,-1532,-122,,-1778,116,0.2,2.9,4.8,128,1.1,2.2,4.8,-53,-12,0.1,1,-0.9,0.7,-0.9,0,23763.3064737065,26694869.2641333
021912,13089021912,219.12,ARC 10,,,SDE,2015/05/27 16:20:57,3451,3562,2122,920,232,77,1329,61.5,26.7,38.5,2622,618,227,53,940,73.6,17.3,26.4,-500,302,24,,-25.2,100,6.7,2.9,1.5,42,6.4,1.2,1.5,5,58,-12.1,9.4,0.3,1.7,0.7,0,52698.0203686279,123977241.223803
021910,13089021910,219.10,ARC 10,,,SDE,2015/05/27 16:20:57,4773,4513,743,3386,344,177,4030,15.6,70.9,84.4,1065,2852,334,157,3448,23.6,63.2,76.4,-322,534,20,,185.7,123,7.2,2.6,3.5,105,7.4,2.3,3.5,10,18,-8,7.7,-0.2,0.3,0.2,0,29545.6536366452,39776676.0708181
021604,13089021604,216.04,ARC 10,,,SDE,2015/05/27 16:20:57,3132,2831,2629,128,219,102,503,83.9,4.1,16.1,2568,56,77,107,263,90.7,2,9.3,61,72,-5,,231.5,54,7,1.7,3.8,23,2.7,0.8,3.8,142,31,-6.8,2.1,4.3,0.9,-0.5,0,27512.3488681049,37457515.7763846
021504,13089021504,215.04,ARC 10,,,SDE,2015/05/27 16:20:57,5708,5388,4182,382,730,277,1526,73.3,6.7,26.7,4553,280,298,154,835,84.5,5.2,15.5,-371,102,123,,213.3,137,12.8,2.4,2.9,103,5.5,1.9,2.9,432,34,-11.2,1.5,7.3,0.5,2,0,35788.1946102531,40438376.1662499
021503,13089021503,215.03,ARC 10,,,SDE,2015/05/27 16:20:57,3860,3873,2030,475,571,735,1830,52.6,12.3,47.4,2741,403,392,223,1132,70.8,10.4,29.2,-711,72,512,,-18.6,49,14.8,1.3,5.8,114,10.1,2.9,5.8,179,-65,-18.2,1.9,4.7,-1.6,13.2,0,19364.1942174326,20851846.8474477
023107,13089023107,231.07,ARC 10,,,SDE,2015/05/27 16:20:57,4452,5589,702,3455,45,154,3750,15.8,77.6,84.2,930,4202,52,324,4659,16.6,75.2,83.4,-228,-747,-170,,-812.1,96,1,2.2,5.8,81,0.9,1.4,5.8,-7,15,-0.8,2.4,0.1,0.8,-2.3,0,32912.8263015041,40385598.109757
023418,13089023418,234.18,ARC 10,,,SDE,2015/05/27 16:20:57,16588,6759,742,15144,53,334,15846,4.5,91.3,95.5,1288,5272,7,88,5471,19.1,78,80.9,-546,9872,246,,496.4,315,0.3,1.9,1.3,104,0.1,1.5,1.3,46,211,-14.6,13.3,0.2,0.4,0.7,0,124652.704634994,551780496.598819
023101,13089023101,231.01,ARC 10,,,SDE,2015/05/27 16:20:57,4484,5457,660,3620,30,102,3824,14.7,80.7,85.3,269,5005,40,77,5188,4.9,91.7,95.1,391,-1385,25,,-695,72,0.7,1.6,1.4,66,0.7,1.2,1.4,-10,6,9.8,-11,0,0.4,0.9,0,29794.1028085983,38173654.5365646
022401,13089022401,224.01,ARC 10,,,SDE,2015/05/27 16:20:57,4444,3881,3741,284,192,154,703,84.2,6.4,15.8,3491,170,91,77,390,90,4.4,10,250,114,77,,563,73,4.3,1.6,2,52,2.3,1.3,2,101,21,-5.8,2,2,0.3,1.5,0,26955.7982266275,28874155.5626685
020900,13089020900,209,ARC 10,,,SDE,2015/05/27 16:20:57,5402,6440,2225,2867,60,138,3177,41.2,53.1,58.8,1024,5170,33,139,5416,15.9,80.3,84.1,1201,-2303,-1,,-610.6,112,1.1,2.1,2.2,74,0.5,1.1,2.2,27,38,25.3,-27.2,0.6,1,0.4,0,42429.181354924,47946121.1525818
020700,13089020700,207,ARC 10,,,SDE,2015/05/27 16:20:57,2032,2619,812,1095,43,32,1220,40,53.9,60,242,2087,6,257,2377,9.2,79.7,90.8,570,-992,-225,,-1174,50,2.1,2.5,9.8,27,0.2,1,9.8,37,23,30.8,-25.8,1.9,1.5,-8.2,0,17784.7499571447,13612575.221087
020600,13089020600,206,ARC 10,,,SDE,2015/05/27 16:20:57,2000,2165,665,1187,45,58,1335,33.3,59.4,66.8,47,2082,2,12,2118,2.2,96.2,97.8,618,-895,46,,-412.5,45,2.3,2.3,0.6,23,0.1,1.1,0.6,43,22,31.1,-36.8,2.2,1.2,2.3,0,13495.7407288282,11916345.7987117
020500,13089020500,205,ARC 10,,,SDE,2015/05/27 16:20:57,2802,3198,976,1632,36,93,1826,34.8,58.2,65.2,231,2829,4,94,2967,7.2,88.5,92.8,745,-1197,-1,,-565.7,65,1.3,2.3,2.9,39,0.1,1.2,2.9,32,26,27.6,-30.3,1.2,1.1,0.4,0,21191.1155746474,18146945.8147723
021410,13089021410,214.10,ARC 10,,,SDE,2015/05/27 16:20:57,4575,4928,1337,504,165,2508,3238,29.2,11,70.8,1443,814,150,2434,3485,29.3,16.5,70.7,-106,-310,74,,-320.9,61,3.6,1.3,49.4,87,3,1.8,49.4,15,-26,-0.1,-5.5,0.6,-0.5,5.4,0,28143.8651462616,29463965.1334386
021216,13089021216,212.16,ARC 10,,,SDE,2015/05/27 16:20:57,7712,4117,4661,1144,1289,421,3051,60.4,14.8,39.6,3320,226,381,106,797,80.6,5.5,19.4,1341,918,315,,2567.9,197,16.7,2.6,2.6,84,9.3,2,2.6,908,113,-20.2,9.3,7.4,0.6,2.9,0,26617.8514498356,39056277.6628252
021911,13089021911,219.11,ARC 10,,,SDE,2015/05/27 16:20:57,2659,3243,38,2180,33,337,2621,1.4,82,98.6,81,2329,64,685,3162,2.5,71.8,97.5,-43,-149,-348,,-1460,71,1.2,2.7,21.1,84,2,2.6,21.1,-31,-13,-1.1,10.2,-0.8,0.1,-8.4,0,16602.3733631675,10039517.1882187
020802,13089020802,208.02,ARC 10,,,SDE,2015/05/27 16:20:57,3945,3453,1216,2529,36,97,2729,30.8,64.1,69.2,492,2811,3,80,2961,14.2,81.4,85.8,724,-282,17,,447.3,67,0.9,1.7,2.3,67,0.1,1.9,2.3,33,0,16.6,-17.3,0.8,-0.2,0.2,0,43010.7767288607,30097564.28918
021416,13089021416,214.16,ARC 10,,,SDE,2015/05/27 16:20:57,3280,4026,912,177,116,2042,2368,27.8,5.4,72.2,653,556,121,2638,3373,16.2,13.8,83.8,259,-379,-596,,-2486.7,33,3.5,1,65.5,58,3,1.4,65.5,-5,-25,11.6,-8.4,0.5,-0.4,-3.2,0,12549.2922002408,8369277.12769238
021413,13089021413,214.13,ARC 10,,,SDE,2015/05/27 16:20:57,5137,4196,700,469,119,3772,4437,13.6,9.1,86.4,1105,1203,326,1419,3091,26.3,28.7,73.7,-405,-734,2353,,2352.5,77,2.3,1.5,33.8,143,7.8,3.4,33.8,-207,-66,-12.7,-19.6,-5.5,-1.9,39.6,0,17096.9383537397,10397208.3769036
021411,13089021411,214.11,ARC 10,,,SDE,2015/05/27 16:20:57,3007,2565,2439,166,175,165,568,81.1,5.5,18.9,2254,89,87,95,311,87.9,3.5,12.1,185,77,70,,736.7,62,5.8,2.1,3.7,40,3.4,1.6,3.7,88,22,-6.8,2,2.4,0.5,1.8,0,18630.4659813285,17942890.645825
