GEOID10,NAME10,PLNG_REGIO,created_us,created_da,last_edite,last_edit2,Percent_Fo,Foreign_Bo,Percent_U_,U_S__Nativ,GlobalID,Pop_Chg_pe,Pct_ForBor,ForeignBor,Pct_ForBo2,ForBorn_Na,Pct_US_Nat,US_Native_,Pct_USnati,USnative_B,Pct_USnat2,USnative_2,Shape_Leng,Shape_Area
13121008302,83.02,ARC 10,,,SDE,2015/05/21 16:55:08,1,19,99,1979,,-1161.4,0,0,100,19,21.3,426,77.7,1553,99,1979,21566.3562333046,20345085.5127018
13121008301,83.01,ARC 10,,,SDE,2015/05/21 16:55:08,1.4,35,98.6,2488,,-941,48.6,17,51.4,18,20.9,527,77.7,1961,98.6,2488,30129.4399076851,28283364.2450917
13121007200,72,ARC 10,,,SDE,2015/05/21 16:55:08,1.5,27,98.5,1815,,-701.7,66.7,18,33.3,9,29.4,542,69.1,1273,98.5,1815,57279.1250010644,96522902.4136609
13139001501,15.01,ARC 20,,,SDE,2015/05/21 16:55:08,7.6,290,92.4,3551,,82.7,29,84,71,206,38.1,1462,53.8,2068,91.9,3530,72688.165557931,275947465.968823
13139001102,11.02,ARC 20,,,SDE,2015/05/21 16:55:08,43.1,1897,56.9,2506,,991.4,85.9,1629,14.1,268,11.8,518,41.9,1844,53.6,2362,38790.0807222796,60365141.4984805
13139001201,12.01,ARC 20,,,SDE,2015/05/21 16:55:08,22.3,1853,77.7,6446,,96.6,77.1,1428,22.9,425,21.3,1767,56.4,4679,77.7,6446,147783.8423824,407080956.290627
13139001004,10.04,ARC 20,,,SDE,2015/05/21 16:55:08,6.4,214,93.6,3122,,489.7,43,92,57,122,47.6,1587,45.1,1504,92.7,3091,43281.8693139544,81675727.078359
13139001003,10.03,ARC 20,,,SDE,2015/05/21 16:55:08,44.6,2783,55.4,3453,,740.9,92.6,2576,7.4,207,14.1,881,39.3,2450,53.4,3331,40002.9913742457,60671907.6277094
13139000305,3.05,ARC 20,,,SDE,2015/05/21 16:55:08,2.1,93,97.9,4303,,91.8,50.5,47,49.5,46,35.4,1556,60.9,2678,96.3,4234,132200.265616775,380222041.403498
13139000304,3.04,ARC 20,,,SDE,2015/05/21 16:55:08,9.1,293,90.9,2910,,76.5,96.6,283,3.4,10,34.3,1099,56.5,1811,90.9,2910,105537.327261488,387639906.561241
13139000303,3.03,ARC 20,,,SDE,2015/05/21 16:55:08,1.1,32,98.9,2778,,74.1,100,32,0,0,37.3,1049,61,1715,98.4,2764,126920.527813536,305828953.202297
13139000203,2.03,ARC 20,,,SDE,2015/05/21 16:55:08,0.4,18,99.6,4247,,39.9,0,0,100,18,25.8,1100,72.9,3111,98.7,4211,134745.487043597,675708278.62403
13139000204,2.04,ARC 20,,,SDE,2015/05/21 16:55:08,4.7,213,95.3,4311,,27.8,36.6,78,63.4,135,20.4,923,73.3,3317,93.7,4240,101167.21089114,471937176.970483
13255160100,1601,ARC 20,,,SDE,2015/05/21 16:55:08,3.5,199,96.5,5496,,11.6,54.8,109,45.2,90,15.9,906,80.4,4580,96.3,5486,149060.840934896,732757308.798258
13255160200,1602,ARC 20,,,SDE,2015/05/21 16:55:08,2.8,158,97.2,5574,,43.8,41.1,65,58.9,93,31.4,1799,65.6,3762,97,5561,159177.688045321,974092579.766474
13255161000,1610,ARC 20,,,SDE,2015/05/21 16:55:08,0.4,23,99.6,5332,,13.3,100,23,0,0,20.2,1081,78.4,4197,98.6,5278,145619.114065541,907902526.930838
13255161200,1612,ARC 20,,,SDE,2015/05/21 16:55:08,1,92,99,9000,,47.9,45.7,42,54.3,50,22.1,2005,76.2,6928,98.3,8933,90576.8633862225,387185965.232698
13255161100,1611,ARC 20,,,SDE,2015/05/21 16:55:08,4.3,177,95.7,3964,,89.1,45.8,81,54.2,96,18.6,770,74.3,3076,92.9,3846,65034.3924694626,121127433.533103
13255160900,1609,ARC 20,,,SDE,2015/05/21 16:55:08,3,69,97,2260,,-79,91.3,63,8.7,6,21.4,498,74.7,1740,96.1,2238,53082.7239533467,114744749.561401
13255160800,1608,ARC 20,,,SDE,2015/05/21 16:55:08,5.1,239,94.9,4429,,-115.8,100,239,0,0,9.6,447,85.3,3982,94.9,4429,57549.1893680389,67411754.2927095
13255160700,1607,ARC 20,,,SDE,2015/05/21 16:55:08,1.8,135,98.2,7227,,129.6,13.3,18,86.7,117,20.9,1541,77.2,5686,98.2,7227,91520.5639234916,339150322.481377
13255160500,1605,ARC 20,,,SDE,2015/05/21 16:55:08,5,353,95,6764,,125.1,23.2,82,76.8,271,21.9,1562,68.6,4885,90.6,6447,106428.981417737,351848252.00992
13255160400,1604,ARC 20,,,SDE,2015/05/21 16:55:08,3.7,187,96.3,4852,,-133.3,100,187,0,0,15.4,776,80.5,4057,95.9,4833,46109.6451870773,124901043.701264
13255160300,1603,ARC 20,,,SDE,2015/05/21 16:55:08,1,32,99,3052,,0.1,75,24,25,8,12.4,383,86.5,2669,99,3052,77289.2147029581,193945419.099446
13255160600,1606,ARC 20,,,SDE,2015/05/21 16:55:08,1,46,99,4351,,8.6,0,0,100,46,20.6,907,77.6,3412,98.2,4319,234780.153525992,1248086385.82922
13097080102,801.02,ARC 10,,,SDE,2015/05/21 16:55:08,18.4,1410,81.6,6271,,296.1,75,1057,25,353,38.9,2990,42.2,3238,81.1,6228,92901.956915524,328719267.268898
13097080602,806.02,ARC 10,,,SDE,2015/05/21 16:55:08,3.9,216,96.1,5255,,145.6,38,82,62,134,39.7,2174,54.8,2996,94.5,5170,83587.6318588492,261666853.464132
13097080508,805.08,ARC 10,,,SDE,2015/05/21 16:55:08,13.2,761,86.8,5002,,16.4,57.6,438,42.4,323,36.9,2129,48.7,2808,85.7,4937,35724.4913243363,69795498.0823918
13097080510,805.10,ARC 10,,,SDE,2015/05/21 16:55:08,10.7,818,89.3,6823,,365.3,42.4,347,57.6,471,37.8,2887,50.5,3861,88.3,6748,75341.0039250433,161500607.297463
13097080509,805.09,ARC 10,,,SDE,2015/05/21 16:55:08,7.5,364,92.5,4484,,338.8,63.7,232,36.3,132,43.7,2120,48.6,2355,92.3,4475,49787.4235908732,93598759.8874253
13077170602,1706.02,ARC 20,,,SDE,2015/05/21 16:55:08,7.4,620,92.6,7810,,1849.5,74,459,26,161,55.1,4645,35.9,3030,91,7675,42597.1130648066,108437373.91729
13077170503,1705.03,ARC 20,,,SDE,2015/05/21 16:55:08,6,356,94,5610,,84.1,45.2,161,54.8,195,35.5,2118,56.6,3378,92.1,5496,180651.957746958,778158467.830361
13077170501,1705.01,ARC 20,,,SDE,2015/05/21 16:55:08,4.2,265,95.8,6070,,31.6,14.3,38,85.7,227,42.9,2717,51.9,3287,94.8,6004,199206.793764178,1138846486.10802
13077170406,1704.06,ARC 20,,,SDE,2015/05/21 16:55:08,3.7,130,96.3,3406,,113.3,53.1,69,46.9,61,43.1,1525,48.4,1710,91.5,3235,77310.6725544392,137837482.528833
13077170305,1703.05,ARC 20,,,SDE,2015/05/21 16:55:08,16.7,1548,83.3,7726,,349.9,91.3,1413,8.7,135,30.2,2798,51.9,4816,82.1,7614,91002.0756132995,294760439.820118
13077170601,1706.01,ARC 20,,,SDE,2015/05/21 16:55:08,6.2,422,93.8,6429,,165.9,91.5,386,8.5,36,13.6,929,80.3,5500,93.8,6429,78469.2265528384,262969834.314963
13077170603,1706.03,ARC 20,,,SDE,2015/05/21 16:55:08,6.4,334,93.6,4917,,75.5,65.6,219,34.4,115,40.7,2137,52,2729,92.7,4866,98630.2813309397,349333046.409514
13077170502,1705.02,ARC 20,,,SDE,2015/05/21 16:55:08,1.7,97,98.3,5757,,69,37.1,36,62.9,61,31.7,1855,66.6,3898,98.3,5753,130645.078411026,859775545.392904
13077170405,1704.05,ARC 20,,,SDE,2015/05/21 16:55:08,7.1,509,92.9,6672,,153.8,65,331,35,178,47.7,3428,43.1,3097,90.9,6525,70500.8922851454,212391378.629855
13077170404,1704.04,ARC 20,,,SDE,2015/05/21 16:55:08,4.8,297,95.2,5906,,90.3,69.4,206,30.6,91,49.1,3047,45.2,2803,94.3,5850,76764.0054685888,208499050.153704
13077170403,1704.03,ARC 20,,,SDE,2015/05/21 16:55:08,3.8,150,96.2,3831,,108.8,26,39,74,111,39.9,1588,54.2,2156,94,3744,97571.2758506744,456736075.292231
13077170306,1703.06,ARC 20,,,SDE,2015/05/21 16:55:08,7.1,557,92.9,7278,,430.1,80.1,446,19.9,111,41,3215,49.8,3903,90.8,7118,63637.5245017365,192636571.385275
13097080603,806.03,ARC 10,,,SDE,2015/05/21 16:55:08,12.8,692,87.2,4715,,316.7,61,422,39,270,42.3,2285,43.2,2336,85.5,4621,51008.8882444212,153619233.17402
13097080511,805.11,ARC 10,,,SDE,2015/05/21 16:55:08,7.8,700,92.2,8220,,291.3,42.6,298,57.4,402,44,3926,46.8,4177,90.8,8103,110456.368006021,461683508.850947
13097080304,803.04,ARC 10,,,SDE,2015/05/21 16:55:08,5.3,280,94.7,5019,,229,48.2,135,51.8,145,49.7,2635,44.3,2347,94,4982,49463.7995143687,110801358.723543
13097080404,804.04,ARC 10,,,SDE,2015/05/21 16:55:08,10.4,810,89.6,6945,,190.8,45.4,368,54.6,442,35.3,2734,53.8,4169,89,6903,126448.553943706,643478138.525996
13097080303,803.03,ARC 10,,,SDE,2015/05/21 16:55:08,5.8,181,94.2,2937,,-72,38.1,69,61.9,112,44.2,1379,48.4,1509,92.6,2888,34970.3993245814,55813844.2646258
13097080403,804.03,ARC 10,,,SDE,2015/05/21 16:55:08,4.7,241,95.3,4845,,139.6,7.1,17,92.9,224,30.1,1530,64.5,3280,94.6,4810,124293.807900092,455948038.678692
13097080103,801.03,ARC 10,,,SDE,2015/05/21 16:55:08,14.6,975,85.4,5710,,60.3,85.6,835,14.4,140,39.7,2655,42.9,2866,82.6,5521,50266.7278770354,108454658.738246
13097080604,806.04,ARC 10,,,SDE,2015/05/21 16:55:08,6.8,590,93.2,8145,,331.2,53.7,317,46.3,273,36.1,3157,56.2,4910,92.4,8067,95965.7727377947,301052556.357225
13077170304,1703.04,ARC 20,,,SDE,2015/05/21 16:55:08,5,326,95,6158,,159.4,45.7,149,54.3,177,34.7,2247,58.9,3822,93.6,6069,100276.027926058,321781293.594358
13077170303,1703.03,ARC 20,,,SDE,2015/05/21 16:55:08,2.9,144,97.1,4874,,87.2,23.6,34,76.4,110,40,2008,55.7,2795,95.7,4803,110551.378515408,647484150.169613
13077170802,1708.02,ARC 20,,,SDE,2015/05/21 16:55:08,5.2,241,94.8,4424,,27.6,67.6,163,32.4,78,28.8,1344,65.6,3061,94.4,4405,186138.124764298,1280857314.97479
13077170801,1708.01,ARC 20,,,SDE,2015/05/21 16:55:08,2.8,157,97.2,5550,,40.5,65.6,103,34.4,54,25.2,1438,70.2,4009,95.4,5447,207974.010454334,1505759843.4661
13077170700,1707,ARC 20,,,SDE,2015/05/21 16:55:08,3,221,97,7248,,27.2,79.2,175,20.8,46,17.6,1314,79.1,5909,96.7,7223,119931.349681564,404826531.215944
13077170402,1704.02,ARC 20,,,SDE,2015/05/21 16:55:08,8.9,841,91.1,8606,,144.4,53.2,447,46.8,394,46.2,4365,43.9,4144,90.1,8509,140562.381888485,443245785.407128
13077170200,1702,ARC 20,,,SDE,2015/05/21 16:55:08,2,135,98,6566,,41.1,69.6,94,30.4,41,22.9,1535,74.6,4999,97.5,6534,89098.4361166317,417874971.751832
13077170100,1701,ARC 20,,,SDE,2015/05/21 16:55:08,1.7,119,98.3,7090,,13.2,88.2,105,11.8,14,32.3,2325,64.8,4668,97,6993,301651.054658755,2404895369.82579
13097080201,802.01,ARC 10,,,SDE,2015/05/21 16:55:08,7.8,494,92.2,5858,,185.1,68.2,337,31.8,157,32.1,2037,58.5,3718,90.6,5755,74968.5201073521,204814155.367193
13097080506,805.06,ARC 10,,,SDE,2015/05/21 16:55:08,5.7,322,94.3,5374,,84.8,60.2,194,39.8,128,32.3,1840,61.6,3508,93.9,5348,72239.9002296784,197869796.633077
13097080505,805.05,ARC 10,,,SDE,2015/05/21 16:55:08,5.8,281,94.2,4578,,224.7,86.1,242,13.9,39,36,1747,57.4,2790,93.4,4537,47828.1134260328,106674886.125302
13097080202,802.02,ARC 10,,,SDE,2015/05/21 16:55:08,10.3,1069,89.7,9305,,382.2,79.3,848,20.7,221,43.7,4531,45,4670,88.7,9201,77563.2227863538,163187110.146181
13097080507,805.07,ARC 10,,,SDE,2015/05/21 16:55:08,2.4,89,97.6,3581,,119.2,21.3,19,78.7,70,48.7,1789,48.3,1773,97.1,3562,86910.9173821815,273394458.060903
13097080402,804.02,ARC 10,,,SDE,2015/05/21 16:55:08,4,327,96,7914,,72.1,3.7,12,96.3,315,35,2883,60.3,4966,95.2,7849,158127.551791195,1209889335.09965
13097080301,803.01,ARC 10,,,SDE,2015/05/21 16:55:08,5.5,650,94.5,11235,,536.9,62.8,408,37.2,242,39.6,4712,54.5,6475,94.1,11187,67071.0009518447,241618551.1776
13089980000,9800,ARC 10,,,SDE,2015/05/21 16:55:08,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,12727.1441964352,7943147.02793008
13089023428,234.28,ARC 10,,,SDE,2015/05/21 16:55:08,4.5,411,95.5,8679,,633,50.4,207,49.6,204,52.6,4779,41.6,3783,94.2,8562,45856.847803795,84195344.004953
13089023426,234.26,ARC 10,,,SDE,2015/05/21 16:55:08,9.5,451,90.5,4285,,405.7,30.6,138,69.4,313,38.2,1809,52.1,2467,90.3,4276,40704.1817664375,58627103.4119649
13089021502,215.02,ARC 10,,,SDE,2015/05/21 16:55:08,15.7,734,84.3,3955,,117.1,70.7,519,29.3,215,47.5,2227,33.7,1579,81.2,3806,27310.8935614206,38119118.7795572
13089022302,223.02,ARC 10,,,SDE,2015/05/21 16:55:08,20.2,919,79.8,3630,,-18.6,57.6,529,42.4,390,42.2,1920,36.2,1648,78.4,3568,38989.2137568043,38501646.8038331
13089022007,220.07,ARC 10,,,SDE,2015/05/21 16:55:08,51.5,2133,48.5,2009,,-450,85.4,1821,14.6,312,19.5,806,28.4,1177,47.9,1983,14901.7241203621,12919614.6784941
13089021602,216.02,ARC 10,,,SDE,2015/05/21 16:55:08,12.4,495,87.6,3490,,377.5,64.6,320,35.4,175,50.2,2000,34.6,1378,84.8,3378,25864.9132283869,34320705.4271989
13089023803,238.03,ARC 10,,,SDE,2015/05/21 16:55:08,7.9,441,92.1,5110,,-439.5,65.1,287,34.9,154,16.4,908,75.4,4184,91.7,5092,36755.1787853635,53215485.6772267
13089022402,224.02,ARC 10,,,SDE,2015/05/21 16:55:08,21.5,1175,78.5,4295,,1050.8,67.1,788,32.9,387,61.4,3361,15.2,833,76.7,4194,29389.3060434853,34474343.7701285
13089022700,227,ARC 10,,,SDE,2015/05/21 16:55:08,4.1,174,95.9,4087,,392.2,66.7,116,33.3,58,49,2086,45.2,1926,94.2,4012,23098.5796612935,24244195.3745666
13089022403,224.03,ARC 10,,,SDE,2015/05/21 16:55:08,8.1,321,91.9,3625,,15.8,57.9,186,42.1,135,46.5,1835,43.9,1731,90.4,3566,39295.837119304,52966051.2433291
13089023425,234.25,ARC 10,,,SDE,2015/05/21 16:55:08,2.3,128,97.7,5349,,211,0,0,100,128,45.2,2476,52.5,2873,97.7,5349,47019.5754460149,55332012.4161682
13089022204,222.04,ARC 10,,,SDE,2015/05/21 16:55:08,34.2,1954,65.8,3759,,323.8,82,1603,18,351,33.4,1910,30.8,1758,64.2,3668,33032.1435389853,44441079.071367
13089023423,234.23,ARC 10,,,SDE,2015/05/21 16:55:08,4.3,361,95.7,7960,,372.7,31.9,115,68.1,246,32.8,2730,62.5,5204,95.3,7934,99622.8381758761,249875442.002333
13089023419,234.19,ARC 10,,,SDE,2015/05/21 16:55:08,6.8,637,93.2,8778,,551.5,63,401,37,236,33.1,3117,59,5551,92.1,8668,75363.4283803296,144862592.251412
13089023312,233.12,ARC 10,,,SDE,2015/05/21 16:55:08,11.2,1077,88.8,8552,,627.1,26.8,289,73.2,788,45.7,4403,37.8,3642,83.5,8045,43699.7094067904,95174006.9723266
13089023311,233.11,ARC 10,,,SDE,2015/05/21 16:55:08,9.8,448,90.2,4121,,257.9,25.9,116,74.1,332,41.3,1887,46.5,2125,87.8,4012,32905.6915249752,53393468.532985
13089023213,232.13,ARC 10,,,SDE,2015/05/21 16:55:08,19.3,1084,80.7,4547,,793,37.2,403,62.8,681,33.7,1895,45.3,2553,79,4448,36338.2287872814,54363052.068376
13089022301,223.01,ARC 10,,,SDE,2015/05/21 16:55:08,15.9,910,84.1,4811,,274.4,68.1,620,31.9,290,41.8,2390,39.9,2280,81.6,4670,37499.8793890259,45569520.1271091
13089023602,236.02,ARC 10,,,SDE,2015/05/21 16:55:08,1.9,41,98.1,2167,,-543.6,17.1,7,82.9,34,17.3,383,80.4,1776,97.8,2159,26901.7756491003,29592886.1228379
13089023504,235.04,ARC 10,,,SDE,2015/05/21 16:55:08,4,152,96,3629,,-1242.5,82.2,125,17.8,27,14.2,536,81.8,3093,96,3629,21484.3736361914,23627300.7099323
13089023411,234.11,ARC 10,,,SDE,2015/05/21 16:55:08,3.4,132,96.6,3789,,-717.3,64.4,85,35.6,47,23.7,928,69.4,2721,93.1,3649,29856.0860817013,31389546.278655
13089023410,234.10,ARC 10,,,SDE,2015/05/21 16:55:08,2.8,94,97.2,3291,,-563.1,17,16,83,78,29.1,986,68.1,2305,97.2,3291,34703.7337797393,34905038.3306423
13089023501,235.01,ARC 10,,,SDE,2015/05/21 16:55:08,2.1,79,97.9,3758,,-153.3,41.8,33,58.2,46,22.5,863,74.5,2859,97,3722,25718.4168858468,24733637.9371685
13089023114,231.14,ARC 10,,,SDE,2015/05/21 16:55:08,16.8,433,83.2,2137,,-283.3,21.5,93,78.5,340,36.5,938,45.7,1174,82.2,2112,21200.2061199061,25845657.6861476
13089023112,231.12,ARC 10,,,SDE,2015/05/21 16:55:08,6.4,282,93.6,4130,,-1778,51.4,145,48.6,137,34.7,1531,58.2,2567,92.9,4098,23763.3064737065,26694869.2641333
13089021912,219.12,ARC 10,,,SDE,2015/05/21 16:55:08,10.2,346,89.8,3052,,-25.2,32.7,113,67.3,233,43.2,1468,45.4,1542,88.6,3010,52698.0203686279,123977241.223803
13089021910,219.10,ARC 10,,,SDE,2015/05/21 16:55:08,24.5,1206,75.5,3720,,185.7,56.9,686,43.1,520,42.9,2111,31.3,1540,74.1,3651,29545.6536366452,39776676.0708181
13089021604,216.04,ARC 10,,,SDE,2015/05/21 16:55:08,7.9,234,92.1,2712,,231.5,15.8,37,84.2,197,49,1443,40.2,1185,89.2,2628,27512.3488681049,37457515.7763846
13089021504,215.04,ARC 10,,,SDE,2015/05/21 16:55:08,15.1,746,84.9,4208,,213.3,67.2,501,32.8,245,56.1,2780,26.5,1311,82.6,4091,35788.1946102531,40438376.1662499
13089021503,215.03,ARC 10,,,SDE,2015/05/21 16:55:08,36.3,1382,63.7,2429,,-18.6,84.9,1173,15.1,209,39.3,1496,22.5,858,61.8,2354,19364.1942174326,20851846.8474477
13089023107,231.07,ARC 10,,,SDE,2015/05/21 16:55:08,5.3,234,94.7,4141,,-812.1,74.8,175,25.2,59,36.9,1614,57.4,2510,94.3,4124,32912.8263015041,40385598.109757
13089023418,234.18,ARC 10,,,SDE,2015/05/21 16:55:08,7.5,1283,92.5,15851,,496.4,63.3,812,36.7,471,42.5,7281,48.1,8250,90.6,15531,124652.704634994,551780496.598819
13089023101,231.01,ARC 10,,,SDE,2015/05/21 16:55:08,4.9,206,95.1,3978,,-695,55.3,114,44.7,92,26.9,1127,68,2845,94.9,3972,29794.1028085983,38173654.5365646
13089022401,224.01,ARC 10,,,SDE,2015/05/21 16:55:08,10,408,90,3679,,563,66.2,270,33.8,138,51.9,2121,37.4,1530,89.3,3651,26955.7982266275,28874155.5626685
13089020900,209,ARC 10,,,SDE,2015/05/21 16:55:08,1.6,92,98.4,5614,,-610.6,66.3,61,33.7,31,30.4,1734,67.1,3826,97.4,5560,42429.181354924,47946121.1525818
13089020700,207,ARC 10,,,SDE,2015/05/21 16:55:08,2.4,48,97.6,1962,,-1174,31.3,15,68.8,33,39.6,796,55.2,1109,94.8,1905,17784.7499571447,13612575.221087
13089020600,206,ARC 10,,,SDE,2015/05/21 16:55:08,5,80,95,1522,,-412.5,73.8,59,26.2,21,36,577,56.6,906,92.6,1483,13495.7407288282,11916345.7987117
13089020500,205,ARC 10,,,SDE,2015/05/21 16:55:08,4.8,136,95.2,2698,,-565.7,33.1,45,66.9,91,33.6,951,60.7,1721,94.3,2672,21191.1155746474,18146945.8147723
13089021410,214.10,ARC 10,,,SDE,2015/05/21 16:55:08,41.4,2012,58.6,2851,,-320.9,90.1,1812,9.9,200,22.1,1074,35.9,1747,58,2821,28143.8651462616,29463965.1334386
13089021216,212.16,ARC 10,,,SDE,2015/05/21 16:55:08,23.8,1970,76.2,6309,,2567.9,69.1,1361,30.9,609,44.5,3681,30.9,2557,75.3,6238,26617.8514498356,39056277.6628252
13089021911,219.11,ARC 10,,,SDE,2015/05/21 16:55:08,5.8,117,94.2,1915,,-1460,88.9,104,11.1,13,47.1,958,47.1,957,94.2,1915,16602.3733631675,10039517.1882187
13089020802,208.02,ARC 10,,,SDE,2015/05/21 16:55:08,3.2,131,96.8,3993,,447.3,55,72,45,59,34.9,1441,60,2475,95,3916,43010.7767288607,30097564.28918
13089021416,214.16,ARC 10,,,SDE,2015/05/21 16:55:08,44.7,1294,55.3,1600,,-2486.7,90.4,1170,9.6,124,15.3,443,38,1100,53.3,1543,12549.2922002408,8369277.12769238
13089021413,214.13,ARC 10,,,SDE,2015/05/21 16:55:08,55.7,2340,44.3,1858,,2352.5,92.6,2167,7.4,173,14.6,611,29,1218,43.6,1829,17096.9383537397,10397208.3769036
13089021411,214.11,ARC 10,,,SDE,2015/05/21 16:55:08,14.5,477,85.5,2803,,736.7,52.8,252,47.2,225,52.8,1732,31.4,1031,84.2,2763,18630.4659813285,17942890.645825
13089020400,204,ARC 10,,,SDE,2015/05/21 16:55:08,10.3,249,89.7,2179,,612.5,63.1,157,36.9,92,51.9,1261,35.2,854,87.1,2115,14094.1410249512,10894251.3628713
13089020300,203,ARC 10,,,SDE,2015/05/21 16:55:08,9.8,374,90.2,3459,,452.9,34,127,66,247,50.9,1952,37.6,1443,88.6,3395,24417.6633309066,20417680.7201331
13089020100,201,ARC 10,,,SDE,2015/05/21 16:55:08,5.7,104,94.3,1734,,-82.5,26,27,74,77,56,1029,37.9,697,93.9,1726,16804.7317484708,12072124.3559602
13089023802,238.02,ARC 10,,,SDE,2015/05/21 16:55:08,1.5,71,98.5,4643,,-25.4,66.2,47,33.8,24,32.4,1527,64.7,3049,97.1,4576,71352.8172429042,103736884.099243
13089023801,238.01,ARC 10,,,SDE,2015/05/21 16:55:08,2.8,95,97.2,3351,,-660,77.9,74,22.1,21,32.9,1135,63.9,2203,96.9,3338,35459.3785758317,46212381.5036423
13089023700,237,ARC 10,,,SDE,2015/05/21 16:55:08,2,101,98,4844,,-349.4,65.3,66,34.7,35,29.9,1477,67.6,3345,97.5,4822,39633.9971525472,50919093.3789081
13089023506,235.06,ARC 10,,,SDE,2015/05/21 16:55:08,3.5,212,96.5,5917,,-751,43.9,93,56.1,119,26.2,1605,70.4,4312,96.5,5917,31098.1050900016,57851246.9812358
13089023505,235.05,ARC 10,,,SDE,2015/05/21 16:55:08,2.5,62,97.5,2386,,-751.3,54.8,34,45.2,28,30.7,751,66.8,1635,97.5,2386,20462.3677125944,23447423.210901
13089023427,234.27,ARC 10,,,SDE,2015/05/21 16:55:08,6.2,178,93.8,2694,,-261.7,11.2,20,88.8,158,44.9,1290,46.6,1339,91.5,2629,37517.4373206669,49240606.7952405
13089023424,234.24,ARC 10,,,SDE,2015/05/21 16:55:08,5.7,322,94.3,5361,,538.1,33.9,109,66.1,213,27.3,1549,65.9,3743,93.1,5292,36075.9431540522,76146127.0452925
13089023422,234.22,ARC 10,,,SDE,2015/05/21 16:55:08,7,337,93,4483,,288,46.6,157,53.4,180,36.8,1772,56,2698,92.7,4470,40171.6673602398,98183493.7726905
13089023421,234.21,ARC 10,,,SDE,2015/05/21 16:55:08,2.7,239,97.3,8525,,955,0,0,100,239,37.1,3249,59.8,5241,96.9,8490,43189.9179123424,67386752.9405632
13089023315,233.15,ARC 10,,,SDE,2015/05/21 16:55:08,12.9,662,87.1,4453,,266.4,32.6,216,67.4,446,43.6,2230,41,2096,84.6,4326,74425.6627739665,254621881.077403
13089023314,233.14,ARC 10,,,SDE,2015/05/21 16:55:08,3.2,163,96.8,5008,,-519.5,10.4,17,89.6,146,46.1,2382,49.6,2565,95.7,4947,34368.8890105636,56396652.1791925
13089023115,231.15,ARC 10,,,SDE,2015/05/21 16:55:08,8.3,276,91.7,3044,,2356.7,78.3,216,21.7,60,35.4,1174,55.1,1829,90.5,3003,12104.0421055474,7295373.24118449
13089023413,234.13,ARC 10,,,SDE,2015/05/21 16:55:08,4.8,173,95.2,3406,,-381.9,17.9,31,82.1,142,42.5,1521,52.7,1885,95.2,3406,33071.1957614816,43717191.1569784
13089023414,234.14,ARC 10,,,SDE,2015/05/21 16:55:08,3.8,273,96.2,6895,,-411.1,65.2,178,34.8,95,38.1,2730,55.7,3990,93.8,6720,42146.6400338771,74580731.2828807
13089023206,232.06,ARC 10,,,SDE,2015/05/21 16:55:08,8.2,590,91.8,6638,,-172.9,30.2,178,69.8,412,37.9,2736,52.6,3803,90.5,6539,38094.0432954877,78185809.6113361
13089021907,219.07,ARC 10,,,SDE,2015/05/21 16:55:08,12.1,1011,87.9,7347,,103.8,26,263,74,748,47.2,3941,39.6,3308,86.7,7249,71868.4886709102,251606229.649346
13089023204,232.04,ARC 10,,,SDE,2015/05/21 16:55:08,14.1,1064,85.9,6497,,-113.1,44.8,477,55.2,587,37.6,2844,47.1,3559,84.7,6403,36900.3944773909,72766733.8004009
13089023113,231.13,ARC 10,,,SDE,2015/05/21 16:55:08,10.4,355,89.6,3060,,-1697.5,77.2,274,22.8,81,39,1332,48.6,1661,87.6,2993,25109.6157585127,21901195.7323744
13089022010,220.10,ARC 10,,,SDE,2015/05/21 16:55:08,54.3,1374,45.7,1157,,182,84.4,1160,15.6,214,14.7,372,23.6,598,38.3,970,15004.7844729538,13605989.4232719
13089023111,231.11,ARC 10,,,SDE,2015/05/21 16:55:08,17.4,289,82.6,1371,,-176.7,47.1,136,52.9,153,28.5,473,53.7,891,82.2,1364,24453.1696878251,25265290.3251856
13089021814,218.14,ARC 10,,,SDE,2015/05/21 16:55:08,38.7,2474,61.3,3917,,-40,84.4,2089,15.6,385,28.4,1814,30.8,1971,59.2,3785,28919.6228014292,27451906.7008115
13089021409,214.09,ARC 10,,,SDE,2015/05/21 16:55:08,42.8,1591,57.2,2123,,-1357.5,86.5,1377,13.5,214,16.2,602,40.5,1503,56.7,2105,20083.2399595956,11207946.9546028
13089021218,212.18,ARC 10,,,SDE,2015/05/21 16:55:08,23,1148,77,3850,,1124.5,59.1,678,40.9,470,48.8,2440,26,1297,74.8,3737,24158.957794408,30432218.7597726
13089023507,235.07,ARC 10,,,SDE,2015/05/21 16:55:08,4,175,96,4221,,-386.4,53.1,93,46.9,82,27.8,1220,67.2,2956,95,4176,29787.1957528209,38559318.0510916
13089023412,234.12,ARC 10,,,SDE,2015/05/21 16:55:08,8.1,507,91.9,5762,,-276.8,22.5,114,77.5,393,26.1,1636,65.1,4082,91.2,5718,44068.3764137075,79368703.9972017
13089023416,234.16,ARC 10,,,SDE,2015/05/21 16:55:08,9.2,688,90.8,6827,,317.3,34.3,236,65.7,452,45.5,3416,44.9,3372,90.3,6788,54944.345447166,103012777.788277
